10969,1
10970,1
10971,1
10972,1
10973,1
10974,1
10975,1
10976,1
10977,1
10978,1
10979,1
10980,1
10981,1
10982,1
10983,1
10984,1
10985,1
10986,1
10987,1
10988,1
10989,1
10990,1
10991,1
10992,1
10993,1
10994,1
10995,1
10996,1
10997,1
10998,1
10999,1
11000,1
11001,1
11002,1
11003,1
11004,1
11005,1
11006,1
11007,1
11013,9
11014,9
11015,9
11016,9
11017,9
11018,9
11019,9
11020,9
11021,9
11022,9
11023,9
11024,9
11025,9
11027,3
11028,3
11029,3
11030,3
11031,3
11032,3
11033,3
11034,3
11035,3
11036,3
11037,3
11038,3
11039,9
11040,9
11041,9
11042,9
11043,9
11045,2
11046,2
11047,2
11048,2
11049,2
11050,2
11051,2
11052,2
11067,2
11068,2
11069,2
11070,2
11071,2
11072,2
11073,2
11074,2
11075,9
11076,9
11077,9
11078,9
11079,9
11080,9
11081,9
11082,9
11083,9
11084,9
11085,9
11086,9
11087,9
11167,2
11168,2
11169,2
11170,2
11171,2
11172,2
11173,2
11175,2
11176,2
11177,2
11178,2
11179,2
11180,2
11181,2
11182,2
11183,2
11184,2
11185,2
11186,2
11187,2
11188,2
11189,2
11190,2
11191,7
11192,7
11193,7
11194,7
11196,5
11197,5
11198,5
11199,5
11200,5
11201,5
11202,5
11203,5
11204,5
11205,5
11206,5
11207,5
11208,5
11209,5
11210,5
11211,5
11212,5
11213,5
11214,5
11215,5
11216,5
11217,5
11218,5
11219,5
11220,5
11221,5
11222,5
11223,5
11224,5
11225,5
11227,2
11228,2
11229,2
11429,1
11430,1
11431,1
11432,1
11433,1
11434,1
11435,1
11436,1
11437,1
11538,1
11539,1
11540,1
11541,1
11542,1
11543,1
11544,1
11545,1
11546,1
11547,1
11548,1
11549,1
11550,1
23101,1
23102,1
23103,1
23104,1
23105,1
23106,1
23107,1
23108,1
23109,1
23110,1
23111,1
23112,1
23113,1
23114,1
23115,1
23116,1
23117,1
23118,1
23119,1
23120,1
23121,1
23122,1
23123,1
23124,1
23125,1
23126,1
23127,1
23128,1
23129,1
23130,1
23131,1
23132,1
23133,1
23134,1
23135,1
23136,1
23137,1
23138,1
23139,1
23140,1
23141,1
23142,1
23143,1
23144,1
23145,1
23146,1
23147,1
23148,1
23149,1
23150,1
23151,1
23152,1
23153,1
23154,1
23155,1
23156,1
23157,1
23158,1
23159,1
23160,1
23161,1
23162,1
23163,1
23164,1
23165,1
23166,1
23167,1
23168,1
23169,1
23170,1
23171,1
23172,1
23173,1
23174,1
23175,1
23176,1
23177,1
23178,1
23179,1
23180,1
23181,1
23182,1
23183,1
23184,1
23185,1
23186,1
23187,1
23188,1
23189,1
23190,1
23191,1
23192,1
23193,1
23194,1
23195,1
23196,1
23197,1
23198,1
23199,1
23200,1
23201,1
23202,1
23203,1
23204,1
23205,1
23206,1
23207,1
23208,1
23209,1
23210,1
23211,1
23212,1
23213,1
23214,1
23215,1
23216,1
23217,1
23218,1
23219,1
23220,1
23221,1
23222,1
23223,1
23224,1
23225,1
23226,1
23227,1
23228,1
23229,1
23230,1
23231,1
23232,1
23233,1
23234,1
23235,1
23236,1
23237,1
23238,1
23239,1
23240,1
23241,1
23242,1
23243,1
23244,1
23245,1
23246,1
23247,1
23248,1
23249,1
23250,1
23251,1
23252,1
23253,1
23254,1
23255,1
23256,1
23257,1
23258,1
23259,1
23260,1
23261,1
23262,1
23263,1
23264,1
23265,1
23266,1
23267,1
23268,1
23269,1
23270,1
23271,1
23272,1
23273,1
23274,1
23275,1
23276,1
23277,1
23283,1
23284,1
23285,1
23286,1
23287,1
23288,1
23289,1
23290,1
23291,1
23292,1
23293,1
23294,1
23295,1
23296,1
23297,1
23298,1
23299,1
23300,1
23301,1
23302,1
23303,1
23304,1
23305,1
23306,1
23307,1
23308,1
23309,1
23310,1
23311,1
23312,1
23313,1
23314,1
23315,1
23316,1
23317,1
23318,1
23319,1
23320,1
23321,1
23322,1
23323,1
23324,1
23325,1
23326,1
23327,1
23328,1
23329,1
23330,1
23331,1
23332,1
23333,1
23334,1
23335,1
23336,1
23337,1
23338,1
23339,1
23340,1
23341,1
23342,1
23343,1
23344,1
23345,1
23346,1
23347,1
23348,1
23349,1
23350,1
23351,1
23352,1
23353,1
23354,1
23355,1
23356,1
23357,1
23358,1
23359,1
23360,1
23361,1
23362,1
23363,1
23364,1
23365,1
23366,1
23367,1
23368,1
23369,1
23370,1
23371,1
23372,1
23373,1
23374,1
23375,1
23376,1
23377,1
23378,1
23379,1
23380,1
23381,1
23382,1
23383,1
23384,1
23385,1
23386,1
23387,1
23388,1
23389,1
23390,1
23391,1
23392,1
23393,1
23394,1
23395,1
23396,1
23397,1
23398,1
23399,1
23400,1
23401,1
23402,1
23403,1
23404,1
23405,1
23406,1
23407,1
23408,1
23409,1
23410,1
23411,1
23412,1
23413,1
23414,1
23415,1
23416,1
23417,1
23418,1
23419,1
23420,1
23421,1
23422,1
23505,1
23506,1
23507,1
23508,1
23509,1
23510,1
23511,1
23512,1
23513,1
23514,1
23515,1
23516,1
23517,1
23518,1
23519,1
23520,1
23521,1
23522,10
23523,10
23524,10
23525,10
23527,9
23528,9
23529,9
23530,9
23531,9
23532,9
23533,9
23534,9
23535,9
23536,9
23537,9
23538,9
23539,9
23540,9
23541,9
23542,9
23543,9
23544,9
23545,9
23546,9
23547,9
23548,9
23549,9
23550,9
23552,1
23553,1
23554,1
30645,9
30646,9
30647,9
30648,9
30649,9
30650,9
30651,9
30652,9
30653,9
30654,9
30655,9
30656,9
30662,9
30663,9
30664,9
30665,9
30666,9
30667,9
30668,9
30669,9
30670,9
30671,9
30672,9
30673,9
30674,9
30675,9
30676,9
30677,9
30678,9
30679,9
30680,9
30681,9
30682,9
30683,9
30684,9
30685,9
30686,9
30687,9
30688,9
30689,9
30690,9
30691,9
30692,9
30693,9
30694,9
30695,9
30696,9
30697,9
30698,9
30699,9
30700,9
30701,9
30702,9
30703,9
30704,9
30705,9
30706,9
30707,9
30708,9
30709,9
30710,9
30711,9
30712,9
30713,9
30714,9
30715,9
30716,9
30717,9
30718,9
30719,9
30720,9
30721,9
30722,9
30723,9
30724,9
30725,9
30726,9
30727,9
30728,9
30729,9
30730,9
30731,9
30732,9
30733,9
30734,9
30735,9
30736,9
30737,9
30738,9
30739,9
30740,9
30741,9
30742,9
30743,9
30744,9
30745,9
30746,9
30747,9
30748,9
30749,9
30750,9
30751,9
30752,9
30753,9
30754,9
30755,9
30756,9
30757,9
30758,9
30759,9
30760,9
31155,19
31156,19
31157,19
31158,19
31159,19
31164,19
31165,19
31166,19
31167,19
31168,19
31174,3
31175,3
31176,3
31177,3
31178,3
31179,3
31185,9
31186,9
31187,9
31188,9
31189,9
31190,9
31396,9
31397,9
31398,9
31399,9
31400,9
31403,6
31404,9
31405,9
31450,9
31451,9
31452,9
31453,9
31454,9
31455,9
31645,5
31646,5
31647,5
31648,5
31649,5
31650,5
31651,5
31652,5
31653,5
31654,5
31822,9
31823,9
31824,9
31825,9
31826,9
31827,9
31828,9
31829,9
31830,9
31831,9
31832,9
38253,9
38254,9
38255,9
38256,9
38257,9
38258,9
38259,9
38260,9
38261,9
38267,9
38268,9
38269,9
38270,9
38271,9
38272,9
38273,9
38274,9
38280,9
38283,9
38284,9
38290,9
38291,9
38292,9
38293,9
38294,9
38299,9
38300,9
38301,9
38302,9
38303,9
38305,9
38306,9
38307,9
38308,9
38309,9
38310,9
38311,9
38312,9
38313,9
38314,9
38315,9
38316,9
38317,9
38345,9
38346,9
38414,9
38415,9
38416,9
38417,9
39629,9
39630,9
39631,9
39632,9
39633,9
39634,9
39635,9
39636,9
39637,9
39638,9
39639,9
39640,9
39641,9
39642,9
39643,9
39644,9
39645,9
39646,9
39647,9
39648,9
39649,9
39650,9
39651,9
39652,9
39653,9
39659,7
39660,7
39661,7
39662,7
39663,7
39664,7
39665,7
39666,7
39667,7
39668,7
39674,9
39675,9
39676,9
39677,9
39678,9
39692,9
39693,9
39694,9
39695,9
39696,9
39697,9
39698,9
39699,9
39700,9
39706,1
39707,1
39708,1
39709,1
39710,1
39711,1
39712,1
39713,1
39714,1
39715,1
39721,7
39722,7
39723,7
39724,7
39725,7
39726,7
39727,7
39733,7
39734,7
39735,7
39736,7
39737,7
39741,7
39742,7
39743,7
39744,7
39745,7
39746,7
39765,3
39766,3
39767,3
39768,3
39769,3
39770,3
39771,3
39772,3
39773,3
39774,3
39795,9
39796,9
39797,9
39798,9
39799,9
39800,9
39801,9
39802,9
39803,9
39804,9
39805,9
39806,9
39807,9
39828,2
39829,2
39830,2
39831,2
39832,2
39833,2
39834,2
39840,2
39841,2
39842,2
39843,2
39844,2
39845,2
39846,2
39847,2
39848,2
39849,2
39897,9
39898,9
39899,9
39900,9
39901,9
39902,9
39903,9
39904,9
39905,9
39906,9
39907,9
39913,9
39914,9
39915,9
39916,9
39917,9
39918,9
39919,9
39920,9
39926,9
39927,9
39928,9
39929,9
39930,9
39931,9
39932,9
39933,9
39939,9
39940,9
39941,9
39942,9
39943,9
39944,9
39945,9
39946,9
39952,9
39953,9
39954,9
39955,9
39956,9
39957,9
39958,9
39959,9
39965,9
39966,9
39967,9
39968,9
39969,9
39970,9
39971,9
39972,9
39978,9
39979,9
39980,9
39981,9
39982,9
39983,9
39984,9
39985,9
39991,9
39992,9
39993,9
39994,9
39995,9
39996,9
39997,9
39998,9
40004,9
40005,9
