12043,1
12044,1
12045,1
12046,1
12047,1
12052,1
12053,1
12054,1
12055,1
12056,1
12057,1
12058,1
12059,1
12060,1
12061,1
12069,1
12070,1
12101,1
12102,1
12103,1
12104,1
12105,1
12106,1
12107,1
12108,1
12109,1
12110,1
12111,1
12112,1
12155,1
12156,1
12157,1
12158,1
12159,1
12160,1
12161,1
12162,1
12163,1
12164,1
12165,1
12166,1
12167,1
12168,1
12169,1
12170,1
12171,5
12172,5
12173,5
12174,5
12176,4
12177,4
12178,4
12179,4
12180,4
12181,4
12182,4
12183,4
12184,4
12185,4
12186,4
12188,1
12189,1
12190,1
12191,1
12192,1
12193,1
12194,1
12195,1
12196,1
12197,4
12198,4
12200,1
12201,1
12202,1
12203,1
12204,1
12213,1
12214,1
12327,1
12328,1
12329,1
12330,1
12331,1
12332,1
12333,1
12334,1
12335,1
12336,1
12337,1
12343,1
12344,1
12345,1
12346,1
12347,1
12348,1
12349,1
12350,1
12351,1
12352,1
12353,1
12354,1
12373,2
12374,2
12375,2
12376,2
12377,2
12378,2
12379,2
12380,2
12381,2
12382,2
12383,2
12384,2
12385,2
12386,2
12387,2
12388,2
12389,6
12390,6
12391,6
12392,6
12394,6
12395,6
12396,6
12397,6
12398,6
12399,6
12400,6
12401,6
12402,6
12403,6
12404,6
12405,6
12406,6
12408,4
12409,4
12410,4
12411,4
12412,4
12413,4
12414,4
12416,2
12417,2
12418,2
12419,2
12420,4
12421,4
31055,7
31056,7
31057,7
31058,7
31059,7
31061,2
31062,2
31063,2
31064,5
31065,5
31066,5
31067,5
31068,5
31073,5
31074,5
31075,5
31076,5
31077,5
31078,5
31079,5
31080,5
31081,5
31082,5
31083,5
31084,5
31085,5
31086,5
31087,5
31100,5
31101,5
31102,5
31174,4
31175,4
31176,4
31177,4
31178,4
31179,4
31185,6
31186,6
31187,6
31188,6
31189,6
31190,6
31303,1
31304,1
31305,1
31306,1
31307,1
31308,1
34913,1
34914,1
34915,1
34916,1
34917,1
34918,1
34919,1
34920,1
34921,1
34922,1
34923,1
34924,1
34925,1
34926,1
34927,1
34928,1
34929,1
34930,1
34931,1
34932,1
34933,1
34934,1
34935,1
34936,1
34937,1
34938,1
38182,2
38183,2
38184,2
38185,2
38186,2
38191,2
38192,2
38193,2
38194,2
38195,2
38196,2
38197,2
38206,2
38207,2
38208,2
38209,2
38210,2
38211,2
38212,2
38221,2
38222,2
38223,2
38224,2
